Number of measurement points: 1864
Sample Rate (Hz): 40
Low limit Ch0 (V): -10
Upper limit Ch0 (V): 10
Low limit Ch1 (V): -10
Upper limit Ch1 (V): 10

Index	Time[s]	Ch0[V]	Ch1[V]
0	0	-0.062356875743717	-0.260966361500323
1	0.025	-0.062356875743717	-0.25967668951489
2	0.05	-0.062356875743717	-0.25967668951489
3	0.075	-0.0610672037582844	-0.25967668951489
4	0.1	-0.062356875743717	-0.25967668951489
5	0.125	-0.0610672037582844	-0.25967668951489
6	0.15	-0.0610672037582844	-0.25967668951489
7	0.175	-0.0610672037582844	-0.25967668951489
8	0.2	-0.0610672037582844	-0.25967668951489
9	0.225	-0.0610672037582844	-0.25967668951489
10	0.25	-0.0610672037582844	-0.25967668951489
11	0.275	-0.0610672037582844	-0.25967668951489
12	0.3	-0.0597775317728519	-0.25967668951489
13	0.325	-0.0610672037582844	-0.25967668951489
14	0.35	-0.0610672037582844	-0.25967668951489
15	0.375	-0.0610672037582844	-0.25967668951489
16	0.4	-0.0597775317728519	-0.25967668951489
17	0.425	-0.0584878597874194	-0.25967668951489
18	0.45	-0.0610672037582844	-0.25967668951489
19	0.475	-0.0610672037582844	-0.25967668951489
20	0.5	-0.062356875743717	-0.25967668951489
21	0.525	-0.062356875743717	-0.25967668951489
22	0.55	-0.0610672037582844	-0.25967668951489
23	0.575	-0.0597775317728519	-0.25967668951489
24	0.6	-0.0571981878019869	-0.25967668951489
25	0.625	-0.0571981878019869	-0.25967668951489
26	0.65	-0.0597775317728519	-0.25967668951489
27	0.675	-0.0597775317728519	-0.25967668951489
28	0.7	-0.0597775317728519	-0.25967668951489
29	0.725	-0.0584878597874194	-0.25967668951489
30	0.75	-0.0597775317728519	-0.260966361500323
31	0.775	-0.0597775317728519	-0.25967668951489
32	0.8	-0.0597775317728519	-0.260966361500323
33	0.825	-0.0584878597874194	-0.25967668951489
34	0.85	-0.0636465477291495	-0.25967668951489
35	0.875	-0.0610672037582844	-0.25967668951489
36	0.9	-0.062356875743717	-0.25967668951489
37	0.925	-0.0584878597874194	-0.25967668951489
38	0.95	-0.0571981878019869	-0.25967668951489
39	0.975	-0.0610672037582844	-0.25967668951489
40	1	-0.0597775317728519	-0.25967668951489
41	1.025	-0.0597775317728519	-0.25967668951489
42	1.05	-0.0584878597874194	-0.25967668951489
43	1.075	-0.0597775317728519	-0.25967668951489
44	1.1	-0.062356875743717	-0.25967668951489
45	1.125	-0.0610672037582844	-0.25967668951489
46	1.15	-0.0584878597874194	-0.25967668951489
47	1.175	-0.0597775317728519	-0.25967668951489
48	1.2	-0.0584878597874194	-0.25967668951489
49	1.225	-0.062356875743717	-0.25967668951489
50	1.25	-0.0597775317728519	-0.25967668951489
51	1.275	-0.0597775317728519	-0.258387017529458
52	1.3	-0.0610672037582844	-0.25967668951489
53	1.325	-0.0597775317728519	-0.25967668951489
54	1.35	-0.0597775317728519	-0.25967668951489
55	1.375	-0.0597775317728519	-0.25967668951489
56	1.4	-0.0610672037582844	-0.260966361500323
57	1.425	-0.0584878597874194	-0.25967668951489
58	1.45	-0.0597775317728519	-0.25967668951489
59	1.475	-0.0597775317728519	-0.25967668951489
60	1.5	-0.062356875743717	-0.25967668951489
61	1.525	-0.0584878597874194	-0.25967668951489
62	1.55	-0.0597775317728519	-0.25967668951489
63	1.575	-0.0597775317728519	-0.25967668951489
64	1.6	-0.0597775317728519	-0.25967668951489
65	1.625	-0.0610672037582844	-0.25967668951489
66	1.65	-0.0610672037582844	-0.25967668951489
67	1.675	-0.0597775317728519	-0.25967668951489
68	1.7	-0.0597775317728519	-0.25967668951489
69	1.725	-0.0597775317728519	-0.25967668951489
70	1.75	-0.0610672037582844	-0.25967668951489
71	1.775	-0.0597775317728519	-0.25967668951489
72	1.8	-0.0610672037582844	-0.25967668951489
73	1.825	-0.0597775317728519	-0.25967668951489
74	1.85	-0.0610672037582844	-0.25967668951489
75	1.875	-0.0610672037582844	-0.25967668951489
76	1.9	-0.0610672037582844	-0.25967668951489
77	1.925	-0.0597775317728519	-0.25967668951489
78	1.95	-0.0610672037582844	-0.25967668951489
79	1.975	-0.0610672037582844	-0.25967668951489
80	2	-0.0584878597874194	-0.25967668951489
81	2.025	-0.0597775317728519	-0.25967668951489
82	2.05	-0.0597775317728519	-0.25967668951489
83	2.075	-0.0610672037582844	-0.25967668951489
84	2.1	-0.0597775317728519	-0.25967668951489
85	2.125	-0.0610672037582844	-0.25967668951489
86	2.15	-0.0610672037582844	-0.25967668951489
87	2.175	-0.0597775317728519	-0.25967668951489
88	2.2	-0.0584878597874194	-0.25967668951489
89	2.225	-0.0597775317728519	-0.25967668951489
90	2.25	-0.0584878597874194	-0.25967668951489
91	2.275	-0.0610672037582844	-0.25967668951489
92	2.3	-0.062356875743717	-0.25967668951489
93	2.325	-0.0610672037582844	-0.25967668951489
94	2.35	-0.0597775317728519	-0.25967668951489
95	2.375	-0.0584878597874194	-0.25967668951489
96	2.4	-0.0584878597874194	-0.25967668951489
97	2.425	-0.0610672037582844	-0.25967668951489
98	2.45	-0.0584878597874194	-0.25967668951489
99	2.475	-0.062356875743717	-0.25967668951489
100	2.5	-0.062356875743717	-0.25967668951489
101	2.525	-0.062356875743717	-0.25967668951489
102	2.55	-0.0597775317728519	-0.25967668951489
103	2.575	-0.062356875743717	-0.25967668951489
104	2.6	-0.0610672037582844	-0.25967668951489
105	2.625	-0.0610672037582844	-0.25967668951489
106	2.65	-0.0584878597874194	-0.25967668951489
107	2.675	-0.0571981878019869	-0.25967668951489
108	2.7	-0.0597775317728519	-0.25967668951489
109	2.725	-0.0597775317728519	-0.25967668951489
110	2.75	-0.0584878597874194	-0.25967668951489
111	2.775	-0.0610672037582844	-0.25967668951489
112	2.8	-0.0597775317728519	-0.25967668951489
113	2.825	-0.062356875743717	-0.25967668951489
114	2.85	-0.0610672037582844	-0.25967668951489
115	2.875	-0.062356875743717	-0.25967668951489
116	2.9	-0.0597775317728519	-0.25967668951489
117	2.925	-0.0597775317728519	-0.25967668951489
118	2.95	-0.0636465477291495	-0.25967668951489
119	2.975	-0.0584878597874194	-0.25967668951489
120	3	-0.0584878597874194	-0.25967668951489
121	3.025	-0.0597775317728519	-0.25967668951489
122	3.05	-0.0597775317728519	-0.25967668951489
123	3.075	-0.0597775317728519	-0.25967668951489
124	3.1	-0.0571981878019869	-0.25967668951489
125	3.125	-0.0597775317728519	-0.25967668951489
126	3.15	-0.0610672037582844	-0.25967668951489
127	3.175	-0.0584878597874194	-0.25967668951489
128	3.2	-0.0597775317728519	-0.258387017529458
129	3.225	-0.0584878597874194	-0.25967668951489
130	3.25	-0.0597775317728519	-0.258387017529458
131	3.275	-0.062356875743717	-0.258387017529458
132	3.3	-0.0597775317728519	-0.258387017529458
133	3.325	-0.0597775317728519	-0.25967668951489
134	3.35	-0.062356875743717	-0.258387017529458
135	3.375	-0.0597775317728519	-0.25967668951489
136	3.4	-0.0597775317728519	-0.25967668951489
137	3.425	-0.0610672037582844	-0.258387017529458
138	3.45	-0.0610672037582844	-0.258387017529458
139	3.475	-0.0610672037582844	-0.258387017529458
140	3.5	-0.0597775317728519	-0.258387017529458
141	3.525	-0.0610672037582844	-0.258387017529458
142	3.55	-0.0597775317728519	-0.258387017529458
143	3.575	-0.0610672037582844	-0.258387017529458
144	3.6	-0.0597775317728519	-0.258387017529458
145	3.625	-0.0597775317728519	-0.258387017529458
146	3.65	-0.0610672037582844	-0.258387017529458
147	3.675	-0.062356875743717	-0.25967668951489
148	3.7	-0.0610672037582844	-0.258387017529458
149	3.725	-0.0610672037582844	-0.258387017529458
