Number of measurement points: 669
Sample Rate (Hz): 40
Low limit Ch0 (V): -10
Upper limit Ch0 (V): 10
Low limit Ch1 (V): -10
Upper limit Ch1 (V): 10

Index	Time[s]	Ch0[V]	Ch1[V]
0	0	-0.00948032434098423	0.0304995072074234
1	0.025	-0.00948032434098423	0.0304995072074234
2	0.05	-0.00690098037011921	0.0304995072074234
3	0.075	-0.00948032434098423	0.031789179192856
4	0.1	-0.00948032434098423	0.0304995072074234
5	0.125	-0.00819065235555172	0.0304995072074234
6	0.15	-0.00819065235555172	0.0304995072074234
7	0.175	-0.00819065235555172	0.0304995072074234
8	0.2	-0.00819065235555172	0.0304995072074234
9	0.225	-0.00948032434098423	0.0304995072074234
10	0.25	-0.00819065235555172	0.031789179192856
11	0.275	-0.00819065235555172	0.031789179192856
12	0.3	-0.00948032434098423	0.031789179192856
13	0.325	-0.00819065235555172	0.031789179192856
14	0.35	-0.00948032434098423	0.031789179192856
15	0.375	-0.00819065235555172	0.031789179192856
16	0.4	-0.00819065235555172	0.0304995072074234
17	0.425	-0.00819065235555172	0.0304995072074234
18	0.45	-0.00819065235555172	0.0304995072074234
19	0.475	-0.00948032434098423	0.031789179192856
20	0.5	-0.00948032434098423	0.0304995072074234
21	0.525	-0.00948032434098423	0.031789179192856
22	0.55	-0.00819065235555172	0.031789179192856
23	0.575	-0.00819065235555172	0.0304995072074234
24	0.6	-0.00819065235555172	0.0304995072074234
25	0.625	-0.00948032434098423	0.0304995072074234
26	0.65	-0.00948032434098423	0.031789179192856
27	0.675	-0.00819065235555172	0.0304995072074234
28	0.7	-0.00819065235555172	0.0304995072074234
29	0.725	-0.00690098037011921	0.0304995072074234
30	0.75	-0.00948032434098423	0.031789179192856
31	0.775	-0.00819065235555172	0.031789179192856
32	0.8	-0.00819065235555172	0.031789179192856
33	0.825	-0.00819065235555172	0.031789179192856
34	0.85	-0.00690098037011921	0.0304995072074234
35	0.875	-0.00948032434098423	0.0304995072074234
36	0.9	-0.00948032434098423	0.0304995072074234
37	0.925	-0.00819065235555172	0.031789179192856
38	0.95	-0.00948032434098423	0.0304995072074234
39	0.975	-0.00690098037011921	0.031789179192856
40	1	-0.00819065235555172	0.031789179192856
41	1.025	-0.00948032434098423	0.0304995072074234
42	1.05	-0.00819065235555172	0.031789179192856
43	1.075	-0.00819065235555172	0.0304995072074234
44	1.1	-0.00819065235555172	0.031789179192856
45	1.125	-0.00819065235555172	0.0304995072074234
46	1.15	-0.00948032434098423	0.031789179192856
47	1.175	-0.00948032434098423	0.0304995072074234
48	1.2	-0.00819065235555172	0.031789179192856
49	1.225	-0.00819065235555172	0.0304995072074234
50	1.25	-0.00819065235555172	0.031789179192856
51	1.275	-0.00819065235555172	0.0304995072074234
52	1.3	-0.00948032434098423	0.031789179192856
53	1.325	-0.00819065235555172	0.031789179192856
54	1.35	-0.00819065235555172	0.031789179192856
55	1.375	-0.00819065235555172	0.0304995072074234
56	1.4	-0.00819065235555172	0.031789179192856
57	1.425	-0.00948032434098423	0.031789179192856
58	1.45	-0.00819065235555172	0.0304995072074234
59	1.475	-0.00819065235555172	0.031789179192856
60	1.5	-0.00819065235555172	0.0304995072074234
61	1.525	-0.00948032434098423	0.031789179192856
62	1.55	-0.00948032434098423	0.0304995072074234
63	1.575	-0.00819065235555172	0.031789179192856
64	1.6	-0.00690098037011921	0.0304995072074234
65	1.625	-0.00819065235555172	0.0304995072074234
