Number of measurement points: 50
Sample Rate (Hz): 10
Low limit Ch0 (V): -10
Upper limit Ch0 (V): 10
Low limit Ch1 (V): -10
Upper limit Ch1 (V): 10

Index	Time[s]	Ch0[V]	Ch1[V]
0	0	-0.0288254041224718	1.66967260069214
1	0.1	-0.0275357321370393	1.67096227267757
2	0.2	-0.0288254041224718	1.67096227267757
3	0.3	-0.0275357321370393	1.66967260069214
4	0.4	-0.0275357321370393	1.66967260069214
5	0.5	-0.0288254041224718	1.66967260069214
6	0.6	-0.0288254041224718	1.67096227267757
7	0.7	-0.0262460601516068	1.67096227267757
8	0.8	-0.0288254041224718	1.67096227267757
9	0.9	-0.0275357321370393	1.67096227267757
10	1	-0.0288254041224718	1.67096227267757
11	1.1	-0.0288254041224718	1.67096227267757
12	1.2	-0.0275357321370393	1.67096227267757
13	1.3	-0.0288254041224718	1.67096227267757
14	1.4	-0.0288254041224718	1.67096227267757
15	1.5	-0.0262460601516068	1.672251944663
16	1.6	-0.0288254041224718	1.67096227267757
17	1.7	-0.0262460601516068	1.67096227267757
18	1.8	-0.0288254041224718	1.672251944663
19	1.9	-0.0288254041224718	1.67096227267757
20	2	-0.0275357321370393	1.67096227267757
21	2.1	-0.0262460601516068	1.67096227267757
22	2.2	-0.0275357321370393	1.67096227267757
23	2.3	-0.0288254041224718	1.67096227267757
24	2.4	-0.0275357321370393	1.67096227267757
25	2.5	-0.0275357321370393	1.67096227267757
26	2.6	-0.0288254041224718	1.67096227267757
27	2.7	-0.0275357321370393	1.67096227267757
28	2.8	-0.0288254041224718	1.67096227267757
29	2.9	-0.0275357321370393	1.67096227267757
30	3	-0.0275357321370393	1.67096227267757
31	3.1	-0.0288254041224718	1.67096227267757
32	3.2	-0.0275357321370393	1.67096227267757
33	3.3	-0.0288254041224718	1.66967260069214
34	3.4	-0.0275357321370393	1.67096227267757
35	3.5	-0.0288254041224718	1.67096227267757
36	3.6	-0.0275357321370393	1.67096227267757
37	3.7	-0.0275357321370393	1.67096227267757
38	3.8	-0.0301150761079043	1.67096227267757
39	3.9	-0.0288254041224718	1.67096227267757
40	4	-0.0275357321370393	1.67096227267757
41	4.1	-0.0275357321370393	1.67096227267757
42	4.2	-0.0275357321370393	1.67096227267757
43	4.3	-0.0262460601516068	1.67096227267757
44	4.4	-0.0288254041224718	1.67096227267757
45	4.5	-0.0275357321370393	1.66967260069214
46	4.6	-0.0275357321370393	1.66967260069214
47	4.7	-0.0275357321370393	1.66967260069214
48	4.8	-0.0275357321370393	1.66967260069214
49	4.9	-0.0275357321370393	1.66967260069214
