Number of measurement points: 3201
Sample Rate (Hz): 40
Low limit Ch0 (V): -10
Upper limit Ch0 (V): 10
Low limit Ch1 (V): -10
Upper limit Ch1 (V): 10

Index	Time[s]	Ch0[V]	Ch1[V]
0	0	-0.0030319644138217	0.41482175886631
1	0.025	-0.0030319644138217	0.41482175886631
2	0.05	-0.00174229242838919	0.41482175886631
3	0.075	-0.00174229242838919	0.41482175886631
4	0.1	-0.0030319644138217	0.41482175886631
5	0.125	-0.0030319644138217	0.416111430851743
6	0.15	-0.0030319644138217	0.416111430851743
7	0.175	-0.0030319644138217	0.41482175886631
8	0.2	-0.0030319644138217	0.41482175886631
9	0.225	-0.0030319644138217	0.41482175886631
10	0.25	-0.0030319644138217	0.41482175886631
11	0.275	-0.0030319644138217	0.41482175886631
12	0.3	-0.0030319644138217	0.41482175886631
13	0.325	-0.0030319644138217	0.41482175886631
14	0.35	-0.0030319644138217	0.416111430851743
15	0.375	-0.0030319644138217	0.41482175886631
16	0.4	-0.0030319644138217	0.41482175886631
17	0.425	-0.0030319644138217	0.41482175886631
18	0.45	-0.0030319644138217	0.41482175886631
19	0.475	-0.00174229242838919	0.41482175886631
20	0.5	-0.0030319644138217	0.41482175886631
21	0.525	-0.0030319644138217	0.41482175886631
22	0.55	-0.0030319644138217	0.41482175886631
23	0.575	-0.0030319644138217	0.41482175886631
24	0.6	-0.0030319644138217	0.41482175886631
25	0.625	-0.0030319644138217	0.41482175886631
26	0.65	-0.00174229242838919	0.41482175886631
27	0.675	-0.0030319644138217	0.41482175886631
28	0.7	-0.0030319644138217	0.41482175886631
29	0.725	-0.0030319644138217	0.416111430851743
30	0.75	-0.0030319644138217	0.416111430851743
31	0.775	-0.0030319644138217	0.41482175886631
32	0.8	-0.0030319644138217	0.41482175886631
33	0.825	-0.0030319644138217	0.41482175886631
34	0.85	-0.0030319644138217	0.416111430851743
35	0.875	-0.0030319644138217	0.41482175886631
36	0.9	-0.00174229242838919	0.41482175886631
37	0.925	-0.00174229242838919	0.416111430851743
38	0.95	-0.0030319644138217	0.416111430851743
39	0.975	-0.0030319644138217	0.41482175886631
40	1	-0.0030319644138217	0.41482175886631
41	1.025	-0.0030319644138217	0.41482175886631
42	1.05	-0.0030319644138217	0.41482175886631
43	1.075	-0.0030319644138217	0.41482175886631
44	1.1	-0.0030319644138217	0.41482175886631
45	1.125	-0.0030319644138217	0.41482175886631
46	1.15	-0.0030319644138217	0.416111430851743
47	1.175	-0.0030319644138217	0.416111430851743
48	1.2	-0.00174229242838919	0.41482175886631
49	1.225	-0.0030319644138217	0.41482175886631
50	1.25	-0.00174229242838919	0.416111430851743
51	1.275	-0.0030319644138217	0.416111430851743
52	1.3	-0.00174229242838919	0.41482175886631
53	1.325	-0.0030319644138217	0.416111430851743
54	1.35	-0.00174229242838919	0.41482175886631
55	1.375	-0.00174229242838919	0.41482175886631
56	1.4	-0.00174229242838919	0.41482175886631
57	1.425	-0.0030319644138217	0.416111430851743
58	1.45	-0.0030319644138217	0.41482175886631
59	1.475	-0.00174229242838919	0.41482175886631
60	1.5	-0.00174229242838919	0.41482175886631
61	1.525	-0.0030319644138217	0.41482175886631
62	1.55	-0.0030319644138217	0.416111430851743
63	1.575	-0.00174229242838919	0.41482175886631
64	1.6	-0.0030319644138217	0.41482175886631
65	1.625	-0.00174229242838919	0.41482175886631
66	1.65	-0.0030319644138217	0.41482175886631
67	1.675	-0.0030319644138217	0.416111430851743
68	1.7	-0.0030319644138217	0.41482175886631
69	1.725	-0.0030319644138217	0.41482175886631
70	1.75	-0.0030319644138217	0.416111430851743
71	1.775	-0.00174229242838919	0.416111430851743
72	1.8	-0.0030319644138217	0.41482175886631
73	1.825	-0.00174229242838919	0.41482175886631
74	1.85	-0.0030319644138217	0.41482175886631
75	1.875	-0.0030319644138217	0.41482175886631
76	1.9	-0.0030319644138217	0.41482175886631
77	1.925	-0.0030319644138217	0.41482175886631
78	1.95	-0.0030319644138217	0.416111430851743
79	1.975	-0.0030319644138217	0.416111430851743
80	2	-0.0030319644138217	0.41482175886631
81	2.025	-0.0030319644138217	0.416111430851743
82	2.05	-0.00174229242838919	0.41482175886631
83	2.075	-0.0030319644138217	0.416111430851743
84	2.1	-0.0030319644138217	0.41482175886631
85	2.125	-0.00174229242838919	0.416111430851743
86	2.15	-0.0030319644138217	0.41482175886631
87	2.175	-0.00174229242838919	0.41482175886631
88	2.2	-0.0030319644138217	0.41482175886631
89	2.225	-0.0030319644138217	0.41482175886631
90	2.25	-0.0030319644138217	0.416111430851743
91	2.275	-0.0030319644138217	0.416111430851743
92	2.3	-0.00174229242838919	0.416111430851743
93	2.325	-0.0030319644138217	0.41482175886631
94	2.35	-0.0030319644138217	0.41482175886631
95	2.375	-0.0030319644138217	0.41482175886631
96	2.4	-0.00174229242838919	0.41482175886631
97	2.425	-0.0030319644138217	0.41482175886631
98	2.45	-0.0030319644138217	0.41482175886631
99	2.475	-0.0030319644138217	0.41482175886631
100	2.5	-0.0030319644138217	0.41482175886631
101	2.525	-0.0030319644138217	0.41482175886631
102	2.55	-0.0030319644138217	0.416111430851743
103	2.575	-0.00174229242838919	0.41482175886631
104	2.6	-0.0030319644138217	0.41482175886631
105	2.625	-0.0030319644138217	0.41482175886631
106	2.65	-0.0030319644138217	0.41482175886631
107	2.675	-0.0030319644138217	0.41482175886631
108	2.7	-0.00174229242838919	0.41482175886631
109	2.725	-0.00174229242838919	0.41482175886631
110	2.75	-0.0030319644138217	0.416111430851743
111	2.775	-0.0030319644138217	0.416111430851743
