Number of measurement points: 3377
Sample Rate (Hz): 40
Low limit Ch0 (V): -10
Upper limit Ch0 (V): 10
Low limit Ch1 (V): -10
Upper limit Ch1 (V): 10

Index	Time[s]	Ch0[V]	Ch1[V]
0	0	-0.0314047480933368	0.695970251690596
1	0.025	-0.0314047480933368	0.695970251690596
2	0.05	-0.0301150761079043	0.695970251690596
3	0.075	-0.0301150761079043	0.695970251690596
4	0.1	-0.0301150761079043	0.695970251690596
5	0.125	-0.0288254041224718	0.697259923676029
6	0.15	-0.0314047480933368	0.695970251690596
7	0.175	-0.0314047480933368	0.695970251690596
8	0.2	-0.0288254041224718	0.695970251690596
9	0.225	-0.0301150761079043	0.695970251690596
10	0.25	-0.0314047480933368	0.695970251690596
11	0.275	-0.0301150761079043	0.695970251690596
12	0.3	-0.0314047480933368	0.695970251690596
13	0.325	-0.0288254041224718	0.697259923676029
14	0.35	-0.0314047480933368	0.695970251690596
15	0.375	-0.0314047480933368	0.695970251690596
16	0.4	-0.0301150761079043	0.695970251690596
17	0.425	-0.0301150761079043	0.695970251690596
18	0.45	-0.0301150761079043	0.695970251690596
19	0.475	-0.0314047480933368	0.695970251690596
20	0.5	-0.0314047480933368	0.695970251690596
21	0.525	-0.0314047480933368	0.695970251690596
22	0.55	-0.0339840920642018	0.695970251690596
23	0.575	-0.0352737640496343	0.695970251690596
24	0.6	-0.0339840920642018	0.695970251690596
25	0.625	-0.0352737640496343	0.695970251690596
26	0.65	-0.0378531080204993	0.695970251690596
27	0.675	-0.0365634360350668	0.695970251690596
28	0.7	-0.0391427800059319	0.695970251690596
29	0.725	-0.0378531080204993	0.695970251690596
30	0.75	-0.0365634360350668	0.695970251690596
31	0.775	-0.0378531080204993	0.695970251690596
32	0.8	-0.0365634360350668	0.695970251690596
33	0.825	-0.0378531080204993	0.695970251690596
34	0.85	-0.0378531080204993	0.695970251690596
35	0.875	-0.0365634360350668	0.695970251690596
36	0.9	-0.0365634360350668	0.695970251690596
37	0.925	-0.0378531080204993	0.695970251690596
38	0.95	-0.0365634360350668	0.695970251690596
39	0.975	-0.0365634360350668	0.695970251690596
40	1	-0.0378531080204993	0.695970251690596
41	1.025	-0.0378531080204993	0.695970251690596
42	1.05	-0.0378531080204993	0.695970251690596
43	1.075	-0.0378531080204993	0.695970251690596
44	1.1	-0.0365634360350668	0.695970251690596
45	1.125	-0.0391427800059319	0.695970251690596
46	1.15	-0.0365634360350668	0.695970251690596
47	1.175	-0.0378531080204993	0.695970251690596
48	1.2	-0.0378531080204993	0.695970251690596
49	1.225	-0.0391427800059319	0.695970251690596
50	1.25	-0.0391427800059319	0.695970251690596
51	1.275	-0.0378531080204993	0.695970251690596
52	1.3	-0.0391427800059319	0.695970251690596
53	1.325	-0.0365634360350668	0.695970251690596
54	1.35	-0.0378531080204993	0.695970251690596
55	1.375	-0.0352737640496343	0.695970251690596
56	1.4	-0.0391427800059319	0.695970251690596
57	1.425	-0.0378531080204993	0.695970251690596
58	1.45	-0.0378531080204993	0.697259923676029
59	1.475	-0.0378531080204993	0.695970251690596
60	1.5	-0.0378531080204993	0.695970251690596
61	1.525	-0.0391427800059319	0.695970251690596
62	1.55	-0.0391427800059319	0.695970251690596
63	1.575	-0.0378531080204993	0.695970251690596
64	1.6	-0.0404324519913644	0.695970251690596
65	1.625	-0.0404324519913644	0.695970251690596
66	1.65	-0.0378531080204993	0.695970251690596
67	1.675	-0.0391427800059319	0.695970251690596
68	1.7	-0.0391427800059319	0.695970251690596
69	1.725	-0.0378531080204993	0.695970251690596
70	1.75	-0.0391427800059319	0.695970251690596
71	1.775	-0.0417221239767969	0.695970251690596
72	1.8	-0.0391427800059319	0.695970251690596
73	1.825	-0.0404324519913644	0.695970251690596
74	1.85	-0.0391427800059319	0.695970251690596
75	1.875	-0.0378531080204993	0.695970251690596
76	1.9	-0.0404324519913644	0.695970251690596
77	1.925	-0.0404324519913644	0.695970251690596
78	1.95	-0.0417221239767969	0.695970251690596
79	1.975	-0.0404324519913644	0.695970251690596
80	2	-0.0391427800059319	0.695970251690596
81	2.025	-0.0417221239767969	0.695970251690596
82	2.05	-0.0404324519913644	0.695970251690596
83	2.075	-0.0404324519913644	0.695970251690596
84	2.1	-0.0391427800059319	0.695970251690596
85	2.125	-0.0378531080204993	0.695970251690596
86	2.15	-0.0391427800059319	0.695970251690596
87	2.175	-0.0391427800059319	0.695970251690596
88	2.2	-0.0391427800059319	0.695970251690596
89	2.225	-0.0391427800059319	0.697259923676029
90	2.25	-0.0378531080204993	0.695970251690596
91	2.275	-0.0391427800059319	0.695970251690596
92	2.3	-0.0404324519913644	0.695970251690596
93	2.325	-0.0391427800059319	0.697259923676029
94	2.35	-0.0391427800059319	0.695970251690596
95	2.375	-0.0391427800059319	0.695970251690596
96	2.4	-0.0391427800059319	0.697259923676029
97	2.425	-0.0391427800059319	0.695970251690596
98	2.45	-0.0391427800059319	0.695970251690596
99	2.475	-0.0391427800059319	0.697259923676029
100	2.5	-0.0378531080204993	0.695970251690596
101	2.525	-0.0378531080204993	0.695970251690596
102	2.55	-0.0391427800059319	0.695970251690596
103	2.575	-0.0391427800059319	0.695970251690596
104	2.6	-0.0404324519913644	0.695970251690596
105	2.625	-0.0365634360350668	0.695970251690596
106	2.65	-0.0378531080204993	0.695970251690596
107	2.675	-0.0378531080204993	0.695970251690596
108	2.7	-0.0391427800059319	0.695970251690596
109	2.725	-0.0365634360350668	0.695970251690596
110	2.75	-0.0378531080204993	0.695970251690596
111	2.775	-0.0378531080204993	0.695970251690596
