Number of measurement points: 2687
Sample Rate (Hz): 40
Low limit Ch0 (V): -10
Upper limit Ch0 (V): 10
Low limit Ch1 (V): -10
Upper limit Ch1 (V): 10

Index	Time[s]	Ch0[V]	Ch1[V]
0	0	-0.00819065235555172	-0.521480102557689
1	0.025	-0.00690098037011921	-0.521480102557689
2	0.05	-0.00690098037011921	-0.521480102557689
3	0.075	-0.00690098037011921	-0.521480102557689
4	0.1	-0.00561130838468671	-0.521480102557689
5	0.125	-0.00690098037011921	-0.521480102557689
6	0.15	-0.00690098037011921	-0.521480102557689
7	0.175	-0.00690098037011921	-0.521480102557689
8	0.2	-0.00561130838468671	-0.521480102557689
9	0.225	-0.00690098037011921	-0.521480102557689
10	0.25	-0.00690098037011921	-0.521480102557689
11	0.275	-0.00690098037011921	-0.521480102557689
12	0.3	-0.00690098037011921	-0.521480102557689
13	0.325	-0.00561130838468671	-0.521480102557689
14	0.35	-0.00561130838468671	-0.521480102557689
15	0.375	-0.00690098037011921	-0.521480102557689
16	0.4	-0.00690098037011921	-0.521480102557689
17	0.425	-0.00690098037011921	-0.521480102557689
18	0.45	-0.00690098037011921	-0.521480102557689
19	0.475	-0.00690098037011921	-0.521480102557689
20	0.5	-0.00690098037011921	-0.521480102557689
21	0.525	-0.00561130838468671	-0.521480102557689
22	0.55	-0.00690098037011921	-0.521480102557689
23	0.575	-0.00690098037011921	-0.521480102557689
24	0.6	-0.00690098037011921	-0.521480102557689
25	0.625	-0.00690098037011921	-0.521480102557689
26	0.65	-0.00690098037011921	-0.521480102557689
27	0.675	-0.00690098037011921	-0.521480102557689
28	0.7	-0.00690098037011921	-0.521480102557689
29	0.725	-0.00690098037011921	-0.521480102557689
30	0.75	-0.00690098037011921	-0.521480102557689
31	0.775	-0.00690098037011921	-0.521480102557689
32	0.8	-0.00690098037011921	-0.521480102557689
33	0.825	-0.00690098037011921	-0.521480102557689
34	0.85	-0.00690098037011921	-0.521480102557689
35	0.875	-0.00690098037011921	-0.521480102557689
36	0.9	-0.00690098037011921	-0.521480102557689
37	0.925	-0.00690098037011921	-0.521480102557689
38	0.95	-0.00690098037011921	-0.521480102557689
39	0.975	-0.00690098037011921	-0.521480102557689
40	1	-0.00690098037011921	-0.521480102557689
41	1.025	-0.00561130838468671	-0.521480102557689
42	1.05	-0.00690098037011921	-0.521480102557689
43	1.075	-0.00690098037011921	-0.521480102557689
44	1.1	-0.00561130838468671	-0.521480102557689
45	1.125	-0.00690098037011921	-0.521480102557689
46	1.15	-0.00690098037011921	-0.521480102557689
47	1.175	-0.00690098037011921	-0.521480102557689
48	1.2	-0.00690098037011921	-0.521480102557689
49	1.225	-0.00561130838468671	-0.521480102557689
50	1.25	-0.00690098037011921	-0.521480102557689
51	1.275	-0.00690098037011921	-0.521480102557689
52	1.3	-0.00690098037011921	-0.521480102557689
53	1.325	-0.00561130838468671	-0.521480102557689
54	1.35	-0.00690098037011921	-0.521480102557689
55	1.375	-0.00690098037011921	-0.521480102557689
56	1.4	-0.00690098037011921	-0.522769774543121
57	1.425	-0.00561130838468671	-0.521480102557689
58	1.45	-0.00690098037011921	-0.521480102557689
59	1.475	-0.00690098037011921	-0.521480102557689
60	1.5	-0.00690098037011921	-0.521480102557689
61	1.525	-0.00690098037011921	-0.521480102557689
62	1.55	-0.00690098037011921	-0.521480102557689
63	1.575	-0.00690098037011921	-0.521480102557689
64	1.6	-0.00690098037011921	-0.520190430572256
65	1.625	-0.00690098037011921	-0.521480102557689
66	1.65	-0.00690098037011921	-0.521480102557689
67	1.675	-0.00819065235555172	-0.521480102557689
68	1.7	-0.00690098037011921	-0.521480102557689
69	1.725	-0.00690098037011921	-0.521480102557689
70	1.75	-0.00690098037011921	-0.521480102557689
71	1.775	-0.00690098037011921	-0.521480102557689
72	1.8	-0.00690098037011921	-0.521480102557689
73	1.825	-0.00690098037011921	-0.521480102557689
74	1.85	-0.00690098037011921	-0.521480102557689
75	1.875	-0.00690098037011921	-0.521480102557689
76	1.9	-0.00690098037011921	-0.521480102557689
77	1.925	-0.00561130838468671	-0.521480102557689
78	1.95	-0.00690098037011921	-0.521480102557689
79	1.975	-0.00819065235555172	-0.521480102557689
80	2	-0.00690098037011921	-0.521480102557689
81	2.025	-0.00690098037011921	-0.521480102557689
82	2.05	-0.00690098037011921	-0.521480102557689
83	2.075	-0.00819065235555172	-0.521480102557689
84	2.1	-0.00690098037011921	-0.521480102557689
85	2.125	-0.00690098037011921	-0.521480102557689
86	2.15	-0.00690098037011921	-0.521480102557689
87	2.175	-0.00690098037011921	-0.521480102557689
88	2.2	-0.00690098037011921	-0.521480102557689
89	2.225	-0.00561130838468671	-0.521480102557689
90	2.25	-0.00690098037011921	-0.521480102557689
91	2.275	-0.00690098037011921	-0.521480102557689
92	2.3	-0.00690098037011921	-0.521480102557689
93	2.325	-0.00690098037011921	-0.520190430572256
94	2.35	-0.00690098037011921	-0.521480102557689
95	2.375	-0.00690098037011921	-0.521480102557689
96	2.4	-0.00561130838468671	-0.521480102557689
97	2.425	-0.00690098037011921	-0.521480102557689
98	2.45	-0.00690098037011921	-0.521480102557689
99	2.475	-0.00690098037011921	-0.521480102557689
100	2.5	-0.00690098037011921	-0.521480102557689
101	2.525	-0.00690098037011921	-0.521480102557689
102	2.55	-0.00690098037011921	-0.521480102557689
103	2.575	-0.00690098037011921	-0.521480102557689
104	2.6	-0.00690098037011921	-0.521480102557689
105	2.625	-0.00690098037011921	-0.522769774543121
106	2.65	-0.00690098037011921	-0.521480102557689
